db_name,canonical_name,lat,long,checked
DUR COL,College Ave & Durant Ave,37.8683511,-122.2566372,1
MARIN,,,,1
2300 BLK CHANNING,"2300 Channing Way, Berkeley, CA 94704, USA",37.8663214,-122.2633274,1
DURANT / ELLSWORTH,"Durant Ave & Ellsworth St, Berkeley, CA 94704, USA",37.8672329,-122.2635606,1
DURANT COLLEGE,College Ave & Durant Ave,37.868302,-122.254628,1
CAL ONE OFFICE,Cal One Card Office,37.8697743,-122.2600361,1
FAT SLICE,Fat Slice Pizza,37.8673419,-122.2608894,1
2547 CHANNING WAY,"2547 Channing Way, Berkeley, CA 94704, USA",37.8671432,-122.257146,1
UNIVERSITY/MCGEE,"University Ave & McGee Ave, Berkeley, CA 94703, USA",37.8709273,-122.2775126,1
2332 CHANNING WAY,"2332 Channing Way, Berkeley, CA 94704, USA",37.866262,-122.261743,1
TELE/HASTE,"Telegraph Ave & Haste St, Berkeley, CA 94704, USA",37.8660242,-122.2586271,1
BAN/SHATT,Shattuck Ave & Bancroft Way,37.8676027,-122.2698855,1
ROCKRIDGE BART,Rockridge BART,37.8446599,-122.2536707,1
0 HERTZ HALL,"Hertz Hall, Berkeley, CA 94720, USA",37.8710811,-122.2556994,1
2400 CHANNING WAY,"2400 Channing Way, Berkeley, CA 94704, USA",37.8667806,-122.2589796,1
FOOTHILL 2,"Foothill Student Housing 2, Berkeley, CA 94709, USA",37.8763325,-122.2565547,1
0 CKC-25,"Clark Kerr Campus, 2602 Warring St, Berkeley, CA 94720, USA",37.8641271,-122.2503106,1
2723 DURANT,"2723 Durant Ave, Berkeley, CA 94704, USA",37.868696,-122.253599,1
6001 ROCKWELL,"6001 Rockwell St, Oakland, CA 94618, USA",37.8494124,-122.248894,1
HOTEL DURANT,Hotel Durant,37.8679092,-122.2585996,1
BECHTEL CENTER,"Bechtel Engineering Center, Berkeley, CA 94709, USA",37.8741858,-122.258188,1
0 PROJECT 29A,,,,1
BLAKE/DANA,"Blake St & Dana St, Berkeley, CA 94704, USA",37.863937,-122.2605567,1
2600 BANCROFT,"2600 Bancroft Way, Berkeley, CA 94704, USA",37.868766,-122.256558,1
ADELINE/WARD,"Adeline St & Ward St, Berkeley, CA 94703, USA",37.8592803,-122.2675723,1
RIM/CANYON,"Stadium Rim Way & Canyon Rd, Berkeley, CA 94704, USA",37.8703311,-122.2495002,1
2430 DWIGHT WAY,"2430 Dwight Way, Berkeley, CA 94704, USA",37.864866,-122.2592321,1
2499 PIEDMONT,"2499 Piedmont Ave, Berkeley, CA 94704, USA",37.866168,-122.251098,1
MARIO SAVIO STEPS,"Mario Savio Steps, Sather Rd, Berkeley, CA 94704, USA",37.8695628,-122.2589526,1
2400 DANA,"2400 Dana St, Berkeley, CA 94704, USA",37.866432,-122.261335,1
LBNL-59,Lawrence Berkeley National Laboratory,37.8754404,-122.2455364,1
1608 1608 4TH STREET,1608 Fourth St,37.873243,-122.3042523,1
2240 BLAKE,"2240 Blake St, Berkeley, CA 94704, USA",37.8634336,-122.2632251,1
3020 SMYTH,"3020 Smyth Rd, Berkeley, CA 94720, USA",37.8675787,-122.2462659,1
2410 WARRING,"2410 Warring St, Berkeley, CA 94704, USA",37.8674047,-122.2509771,1
WITTER FIELD SERGE BLDG,Witter Field Serge Building,37.8711896,-122.2487272,1
DURANT W TELE,Durant Ave & Telegraph Ave,37.867819,-122.258995,1
OXFORD BERKELEY WAY,Berkeley Way & Oxford St,37.873254,-122.266504,1
2200 BANCROFT LOT,"2200 Bancroft Way, Berkeley, CA 94720, USA",37.867428,-122.2655774,1
HILL/DWI,Dwight Way & Hillegass Ave,37.8653795,-122.2586922,1
COLLEGE/RUSSELL,"College Ave & Russell St, Berkeley, CA 94705, USA",37.8584799,-122.2531821,1
CKC SW LOT,"Clark Kerr Campus, 2602 Warring St, Berkeley, CA 94720, USA",37.8641271,-122.2503106,1
2470 BANCROFT WAY,"2470 Bancroft Way, Berkeley, CA 94704, USA",37.8684671,-122.2598002,1
TELE / DWIGHT,"Telegraph Ave & Dwight Way, Berkeley, CA 94704, USA",37.8651365,-122.2584315,1
NORTHGATE,North Gate Hall,37.875004,-122.2618571,1
CENTER SHATTUCK,"Center St. & Shattuck Ave., Berkeley, CA 94704, USA",37.87012,-122.26796,1
DWI E DANA,Dwight Way & Dana St,37.8648376,-122.2629131,1
2339 DURANT,"2339 Durant Ave, Berkeley, CA 94704, USA",37.8677208,-122.2618111,1
MEXICO,,,,1
2605 HASTE ST,"2605 Haste St, Berkeley, CA 94704, USA",37.8665192,-122.2560628,1
BANC W TELE,Bancroft Way & Telegraph Ave,37.8687329,-122.2613491,1
735 WEST END WY,"West End Way, Albany, CA 94706, USA",37.8838859,-122.3050819,1
2400 BLK CHANNING,"2400 Channing Way, Berkeley, CA 94704, USA",37.8667806,-122.2589796,1
735 WESTEND WAY,"West End Way, Albany, CA 94706, USA",37.8838859,-122.3050819,1
HASTE/COLLEGE,"College Ave & Haste St, Berkeley, CA 94704, USA",37.8665789,-122.2540827,1
2367 TELEGRAPH,"2367 Telegraph Ave, Berkeley, CA 94704, USA",37.8674341,-122.2588098,1
DUR E TELE,Durant Ave & Telegraph Ave,37.867717,-122.259199,1
2483 HEARST AV,"2483 Hearst Ave, Berkeley, CA 94709, USA",37.8752201,-122.2605591,1
LBNL BLACKBERRY GATE,,,,1
2140 SHATTUCK AV,"2140 Shattuck Ave, Berkeley, CA 94704, USA",37.8704084,-122.268485,1
NOVATO PD,,,,1
1801 WALNUT ST,"1801 Walnut St, Berkeley, CA 94720, USA",37.8748839,-122.2675681,1
17 GAUSS WAY,"17 Gauss Way, Berkeley, CA 94720, USA",37.8797962,-122.2442633,1
2344 TELEGRAPH AV,"2344 Telegraph Ave, Berkeley, CA 94704, USA",37.8679437,-122.2592771,1
HEARST/ETCH,Etcheverry Hall,37.8756668,-122.2614692,1
1005 6TH,"1005 6th St, Berkeley, CA 94706, USA",37.8829339,-122.3022521,1
CALIFORNIA,,,,1
2589 TELEGRAPH AV,"2589 Telegraph Ave, Berkeley, CA 94704, USA",37.8636161,-122.2582989,1
CHANNING W ELLSWORTH,Channing Way & Ellsworth St,37.8663371,-122.2655417,1
ALAMEDA,,,,1
OHLONE/JACKSON,"Jackson St & Ohlone Ave, Albany, CA 94706, USA",37.8857104,-122.3002869,1
2128 OXFORD,"2128 Oxford St, Berkeley, CA 94704, USA",37.8703474,-122.2661401,1
SIGNPOST-24,,,,1
DWIGHT/BENVENUE,"Dwight Way & Benvenue Ave, Berkeley, CA 94704, USA",37.8655545,-122.2551619,1
SHATTUCK/OREGON,"Shattuck Ave & Oregon St, Berkeley, CA 94705, USA",37.8576334,-122.2667994,1
DWI DANA,Dwight Way & Dana St,37.8648376,-122.2629131,1
UNDERHILL,"Underhill Parking and Field, Berkeley, CA 94720, USA",37.8669127,-122.2549711,1
MOUNTAIN VIEW,,,,1
UVA-139,University Village Apartments,37.8849256,-122.3010808,1
UVA CHILD CR,University Village Apartments,37.8849256,-122.3010808,1
BANCROFT TELE,"Bancroft Way & Telegraph Ave., Berkeley, CA 94720, USA",37.868772,-122.258926,1
2105 BANCROFT WAY,"2105 Bancroft Way, Berkeley, CA 94720, USA",37.8678057,-122.2673024,1
RFS-480,,,,1
PARKER TELE,Telegraph Ave & Parker St,37.863067,-122.258605,1
UNKNOWN-BERKELEY,,,,1
DWI BOW,Dwight Way & Bowditch St,37.8654248,-122.2583314,1
SHPC,,,,1
UVA-104,University Village Apartments,37.8849256,-122.3010808,1
STANFORD,,,,1
ALLSTON HAROLD,Allston Way & Harold Way,37.8692105,-122.2714823,1
2600 HILLTOP DR,2600 Hilltop Dr,37.9840946,-122.3403586,1
1241 GRIZZLY PEAK BLVD,"1241 Grizzly Peak Blvd, Berkeley, CA 94708, USA",37.888742,-122.251438,1
0 LHS,,,,1
AIRPLANE,,,,1
MILVIA/KITTREDGE,"Milvia St & Kittredge St, Berkeley, CA 94704, USA",37.8681606,-122.270354,1
0 WELLMAN HALL,"Wellman Hall, Berkeley, CA 94720, USA",37.8731726,-122.2627881,1
24 SPORTS LANE,"Sport Ln, Berkeley, CA, USA",37.8649077,-122.2473253,1
DWIGHT COLLEGE,Dwight Way & College Ave,37.8657112,-122.2560941,1
HASTE / FULTON,"Haste St & Fulton St, Berkeley, CA 94704, USA",37.8651475,-122.265459,1
CHANNING / TELE,"Telegraph Ave & Channing Way, Berkeley, CA 94704, USA",37.866914,-122.2587858,1
UNDERHILL FIELD,"Underhill Parking and Field, Berkeley, CA 94720, USA",37.8669127,-122.2549711,1
BAN IFO REC SPRT FAC,Recreational Sports Facility,37.865732,-122.2626602,1
UPPER HEARST LOT,Upper Hearst Parking Structure,37.875705,-122.257275,1
HEARST W/EUCLID,"Hearst Ave & Euclid Ave, Berkeley, CA 94709, USA",37.8751149,-122.2601603,1
EUCLID CEDAR,Euclid Ave & Cedar St,37.879592,-122.261108,1
CHAN TELE,Telegraph Ave & Channing Way,37.8669182,-122.2609745,1
LBNL-14,,,,1
BOWDITCH/DWIGHT,"Dwight Way & Bowditch St, Berkeley, CA 94704, USA",37.8654206,-122.2561427,1
SHATTUCK KITTREDGE,Shattuck Ave & Kittredge St,37.868192,-122.26799,1
2400 DWIGHT WAY,"2400 Dwight Way, Berkeley, CA 94704, USA",37.8648212,-122.2607051,1
N/ UNIT-1,Unit 1,37.866939,-122.2675406,1
GAYLEY HEARST,Hearst Ave & Gayley Rd,37.8755316,-122.2590006,1
0 UNIVERSITY DR,"University Dr, Berkeley, CA, USA",37.8731833,-122.2587863,1
2465 TELEGRAPH AV,"2465 Telegraph Ave, Berkeley, CA 94704, USA",37.8656935,-122.2585471,1
2710 BANCROFT,"2710 Bancroft Way, Berkeley, CA 94704, USA",37.8692302,-122.2539502,1
1005 6TH ST,"1005 6th St, Berkeley, CA 94706, USA",37.8829339,-122.3022521,1
2005 HEARST,"2005 Hearst Ave, Berkeley, CA 94709, USA",37.873899,-122.270653,1
JBEI,,,,1
SENIOR HALL,"Senior Hall, Berkeley, CA 94720, USA",37.8718765,-122.2553671,1
2020 KITTREDGE ST,"2020 Kittredge St, Berkeley, CA 94704, USA",37.8680862,-122.2693821,1
LBNL-15,,,,1
0 HEARST AV,"Hearst Ave, Berkeley, CA, USA",37.8724805,-122.279548,1
2400 HEARST AVE,"2400 Hearst Ave, Berkeley, CA 94709, USA",37.8747027,-122.2622493,1
STRAWBERRY CANYON LOT,"Parking Lot for Strawberry Canyon Fire Trail, Centennial Dr, Berkeley, CA 94705, USA",37.877669,-122.243068,1
EUCLID HEARST,Hearst Ave & Euclid Ave,37.87493,-122.260552,1
2300 BANCROFT WAY,"2300 Bancroft Way, Berkeley, CA 94704, USA",37.867988,-122.2630247,1
SHATT/UNIV,University Ave & Shattuck Ave,37.872119,-122.267984,1
BANC W FULTON,Bancroft Way & Fulton St,37.8678383,-122.2680723,1
LBNL-85,,,,1
SP-15,,,,1
3210 TOLMAN HALL,"Tolman Hall, Berkeley, CA 94720, USA",37.8741044,-122.2638912,1
0 FOOTHILL-4,"Foothill Student Housing 4, Berkeley, CA 94720, USA",37.87538,-122.2561211,1
0 CAMPBELL HALL,"Campbell Hall, Berkeley, CA 94720, USA",37.8730114,-122.2569644,1
40TH SAN PABLO,,,,1
RUSSELL TELEGRAPH,Telegraph Ave & Russell St,37.8576776,-122.2617022,1
2500 TELEGRAPH AV,"2500 Telegraph Ave, Berkeley, CA 94704, USA",37.8649541,-122.2589126,1
RIM / GAYLEY,"Gayley Rd & Stadium Rim Way, Berkeley, CA 94720, USA",37.8725667,-122.2537582,1
FOOTHILL HOUSING,"Foothill Student Housing, Berkeley, CA 94720, USA",37.8753453,-122.2549756,1
BANCROFT/BARROWS,Bancroft Way & Barrow Ln,37.8688307,-122.2583329,1
BANC COLL,Bancroft Way & College Ave,37.8693014,-122.2567921,1
SHATTUCK/VINE,"Shattuck Ave & Vine St, Berkeley, CA 94709, USA",37.8802352,-122.2692423,1
1126 JACKSON ST,"1126 Jackson St, Albany, CA 94706, USA",37.883963,-122.2998752,1
2152 CENTER ST,"2152 Center St, Berkeley, CA 94704, USA",37.8703566,-122.266429,1
1800 WALNUT ST,"1800 Walnut St, Berkeley, CA 94709, USA",37.8748812,-122.2676048,1
2232 PIEDMONT AV,"2232 Piedmont Ave, Berkeley, CA 94720, USA",37.8707676,-122.2530294,1
RFS-452,,,,1
UVA-OFFICE,University Village Apartments,37.8849256,-122.3010808,1
2421 FULTON ST,"2421 Fulton St, Berkeley, CA 94704, USA",37.8652262,-122.2654569,1
520 SUTARDJA DAI HALL,"Sutardja Dai Hall, Berkeley, CA 94709, USA",37.8747924,-122.2583104,1
1925 WALNUT ST,"1925 Walnut St, Berkeley, CA 94704, USA",37.8730111,-122.266802,1
FSM CAFE,FSM Cafe,37.8722251,-122.2618834,1
HILL/PARKER,Parker St & Hillegass Ave,37.8634418,-122.2584924,1
STRAWBERRY POOL,Strawberry Canyon Pool,37.8721848,-122.2487035,1
FULTON CHANNING,Channing Way & Fulton St,37.8660431,-122.2678355,1
2510 BANCROFT,"2510 Bancroft Way, Berkeley, CA 94704, USA",37.8685381,-122.2587686,1
OXFORD/KITTREDGE,"Oxford St & Kittredge St, Berkeley, CA 94704, USA",37.8687275,-122.266171,1
UVA-135,University Village Apartments,37.8849256,-122.3010808,1
MEMORIAL MEMORIAL STADIUM,Memorial Stadium,37.8712139,-122.2524698,1
PLEASANTON,,,,1
RED OAK/KINKEAD,"Red Oak Ave & Kinkead Way, Albany, CA 94706, USA",37.8831048,-122.3023229,1
UVA-128,University Village Apartments,37.8849256,-122.3010808,1
0 OXFORD TRACT,,,,1
DWI REGENT,Dwight Way & Regent St,37.8652105,-122.2599784,1
CYCLOTRON RD,"Cyclotron Rd, Berkeley, CA, USA",37.8746818,-122.2522158,1
2400 COLLEGE AV,"2400 College Ave, Berkeley, CA 94704, USA",37.8674839,-122.2542655,1
1070 JACKSON,"1070 Jackson St, Albany, CA 94706, USA",37.8843984,-122.3001797,1
OXFORD HEARST,Oxford St & Hearst Av,37.874507,-122.266277,1
2520 CHANNING,"Maximino Martinez Commons, 2520 Channing Way, Berkeley, CA 94720, USA",37.8666016,-122.2577573,1
BERKELEY ART MUSEUM,"The UC Berkeley Art Museum and Pacific Film Archive, 2625 Durant Ave #2250, Berkeley, CA 94720, USA",37.868797,-122.2558243,1
BANCROFT STEPS,"Bancroft Steps, Berkeley, CA 94704, USA",37.869421,-122.2505864,1
2415 OREGON,"2415 Oregon St, Berkeley, CA 94705, USA",37.8588488,-122.2585316,1
2425 PIEDMONT,"2425 Piedmont Ave, Berkeley, CA 94704, USA",37.866789,-122.2513697,1
UNIT 2-CUNNINGHAM,"Cunningham Hall, #2, Berkeley, CA 94720, USA",37.8663027,-122.2552402,1
B&T,,,,1
0 BANCROFT LIBRARY,Bancroft Library,37.8722054,-122.2608862,1
0 ANTHONY HALL,Anthony Hall,37.8706949,-122.2604124,1
2700 DURANT,"2700 Durant Ave, Berkeley, CA 94704, USA",37.8683311,-122.254428,1
0 FOOTHILL-1,"Foothill Student Housing 1, Berkeley, CA 94709, USA",37.8757424,-122.2563979,1
STRAWBERRY CENTER,"Strawberry Canyon Center, Centennial Dr, Berkeley, CA 94705, USA",37.8730075,-122.24429,1
GAYLEY IFO HAAS BUSINESS SCHOOL,Haas School of Business,37.8717326,-122.2555759,1
2533 TELEGRAPH AV,"2533 Telegraph Ave, Berkeley, CA 94704, USA",37.8644176,-122.2583297,1
COLLEGE/BANCROFT,"Bancroft Way & College Ave, Berkeley, CA 94704, USA",37.8692972,-122.2546034,1
HEARST/GAYLEY,"Hearst Ave & Gayley Rd, Berkeley, CA 94709, USA",37.8755274,-122.2568119,1
810 OHLONE AVE,"810 Ohlone Ave, Albany, CA 94706, USA",37.8850464,-122.3032971,1
FAIRFIELD,,,,1
2425 BOWDITCH ST,"2425 Bowditch St, Berkeley, CA 94704, USA",37.8667668,-122.2564144,1
MONROE ST / 10TH,"10th St & Monroe St, Albany, CA 94706, USA",37.8843879,-122.2982971,1
DWIGHT/ E FULTON,"Dwight Way & Fulton St, Berkeley, CA 94704, USA",37.8642505,-122.2652527,1
NAVAL ARCH,,,,1
FACULTY CLUB,Faculty Club,37.8717088,-122.2583121,1
2500 BLK CHANNING,"2500 Channing Way, Berkeley, CA 94704, USA",37.8669026,-122.2587602,1
CROSSROAD,Crossroads,37.867047,-122.2582448,1
PIED SOUTH DR,"Piedmont Ave, Berkeley, CA, USA",37.8640777,-122.2514871,1
2521 DURANT AV,"2521 Durant Ave, Berkeley, CA 94704, USA",37.8683129,-122.2581296,1
S/MULFORD,"Mulford Hall, Berkeley, CA 94720, USA",37.8726096,-122.2644811,1
CESAR CHAVEZ,Cesar Chavez Student Center,37.8697743,-122.2600361,1
2176 KITTRIDGE,"2176 Kittredge St, Berkeley, CA 94704, USA",37.8683919,-122.2664019,1
5940 COLLEGE AVE,"5940 College Ave, Oakland, CA 94618, USA",37.847968,-122.2518451,1
GRIFFITHS HALL,"Griffiths Hall, Berkeley, CA 94720, USA",37.8658151,-122.2542694,1
PARKER/ W TELEGRAPH,"Telegraph Ave & Parker St, Berkeley, CA 94704, USA",37.8632728,-122.2587294,1
CHAN E DANA,Channing Way & Dana St,37.8666251,-122.2632744,1
KOSHLAND/BARKER,,,,1
DUR/COL,"College Ave & Durant Ave, Berkeley, CA 94704, USA",37.8683469,-122.2544485,1
LBNL 55,,,,1
730 KINKEAD,"730 Kinkead Way, Albany, CA 94706, USA",37.8836953,-122.3025072,1
NEW MEXICO,,,,1
600 RED OAK WY,"600 Red Oak Ave, Albany, CA 94706, USA",37.8830619,-122.3025834,1
0 LBNL-50,,,,1
BERKELEY/OAKLAND,,,,1
2334 BOW,"2334 Bowditch St, Berkeley, CA 94704, USA",37.8669519,-122.2565397,1
2000 CARELTON,"2000 Carleton St, Berkeley, CA 94704, USA",37.8609355,-122.2695117,1
GOLDEN BEAR REC,Golden Bear Recreation Center,37.8654083,-122.2471799,1
BANCROFT PIEDMONT,Bancroft Way & Piedmont Ave,37.869607,-122.252647,1
UVA-131,University Village Apartments,37.8849256,-122.3010808,1
253 CORY HALL,"Cory Hall, Berkeley, CA 94720, USA",37.8750364,-122.2573242,1
2939 DWIGHT WAY,"2939 Dwight Way, Berkeley, CA 94720, USA",37.866092,-122.2480863,1
2317 HEARST AV,2317 Hearst Ave,37.874903,-122.2652227,1
234 HEARST GYM,"Hearst Memorial Gymnasium, Berkeley, CA 94720, USA",37.869336,-122.257464,1
GILMAN ST,"Gilman St, Berkeley, CA, USA",37.8797977,-122.2991741,1
DURANT E ELLS,"Durant Ave & Ellsworth St, Berkeley, CA 94704, USA",37.867143,-122.263696,1
WEST I80,,,,1
LBNL LOT J,,,,1
DUR/ELLS,"Durant Ave & Ellsworth St, Berkeley, CA 94704, USA",37.8672329,-122.2635606,1
2980 COLLEGE,"2980 College Ave, Berkeley, CA 94705, USA",37.8565496,-122.2533274,1
2200 BANCROFT LIBRARY,"Bancroft Library, S Hall Rd, Berkeley, CA 94720, USA",37.8722012,-122.2586975,1
2604 REGENT,"2604 Regent St, Berkeley, CA 94704, USA",37.863062,-122.257863,1
2336 PIEDMONT AVE,"2336 Piedmont Ave, Berkeley, CA 94704, USA",37.8682633,-122.2523763,1
2525 REGENT,"2525 Regent St, Berkeley, CA 94704, USA",37.864288,-122.257339,1
2530 DWIGHT,"2530 Dwight Way, Berkeley, CA 94704, USA",37.8652965,-122.2569906,1
HEARST ARCH,Hearst Ave & Arch St,37.874585,-122.264234,1
1608 - 4TH,"1608 4th St, San Francisco, CA 94130, USA",37.8232755,-122.3644083,1
BEVERLY CLEARY HALL,"Beverly Cleary Hall, Berkeley, CA 94704, USA",37.866433,-122.259553,1
100 GPB,"Genetics & Plant Biology, Berkeley, CA 94709, USA",37.8734357,-122.2647492,1
2350 TELEGRAPH AV,"2350 Telegraph Ave, Berkeley, CA 94704, USA",37.8676,-122.259211,1
TOLMAN BREEZEWAY,,,,1
DUR DAN,Durant Ave & Dana St,37.8675207,-122.2634626,1
OCTAGON BRIDGE,,,,1
MEMORIAL MEMORIAL STADIUM TRAILERS,California Memorial Stadium,37.8712139,-122.2524698,1
1020 JACKSON ST,"1020 Jackson St, Albany, CA 94706, USA",37.8863878,-122.3005167,1
1291 55TH ST,"1291 55th St, Emeryville, CA 94608, USA",37.837684,-122.285462,1
SAN PABLO AV,"San Pablo Ave, Berkeley, CA, USA",37.8665832,-122.2913846,1
SOUTH KOREA,,,,1
WALNUT CREEK CA,"Walnut St, Berkeley, CA, USA",37.8803583,-122.2681855,1
DANA/HASTE,"Haste St & Dana St, Berkeley, CA 94704, USA",37.8657305,-122.260915,1
1400 MLK JR,"1400 M.L.K. Jr Way, Berkeley, CA 94709, USA",37.8814343,-122.2741047,1
0 UNIT-1,Unit 1,37.8676248,-122.2579421,1
HEARST MINING BLDG,"Hearst Memorial Mining Building, Berkeley, CA 94720, USA",37.8744829,-122.2572541,1
SE/TELE / HASTE,"Telegraph Ave & Haste St, Berkeley, CA 94704, USA",37.8660242,-122.2586271,1
2522 BANCROFT WAY,"2522 Bancroft Way, Berkeley, CA 94704, USA",37.8685455,-122.2585216,1
LBNL-7,,,,1
775 GOODING WAY,"775 Gooding Way, Albany, CA 94706, USA",37.883467,-122.3011814,1
DWINELLE HALL / SW,"Dwinelle Hall, Berkeley, CA 94704, USA",37.8707002,-122.2605518,1
1828 EUCLID AV,"1828 Euclid Ave, Berkeley, CA 94709, USA",37.8757117,-122.2602911,1
2333 DWIGHT WAY,"2333 Dwight Way, Berkeley, CA 94704, USA",37.864973,-122.26171,1
PALO ALTO,,,,1
2642 DERBY,"2642 Derby St, Berkeley, CA 94705, USA",37.8615489,-122.254013,1
BANCROFT/ E OXFORD,,,,1
CENTENNIAL DR / GRIZZLY PEAK BLVD,"Grizzly Peak Blvd & Centennial Dr, Berkeley, CA 94705, USA",37.8830009,-122.2458133,1
DWIGHT - SPORTS LANE,,,,1
2520 HILLEGASS,"2520 Hillegass Ave, Berkeley, CA 94704, USA",37.8644696,-122.2567063,1
CONTRA COSTA ACADEMY,,,,1
PIED AND CHANNING,Piedmont Ave & Channing Way,37.867478,-122.251992,1
808 CAMELIA,"808 Camelia St, Berkeley, CA 94710, USA",37.877269,-122.301328,1
2121 ALSTON,"2121 Allston Way, Berkeley, CA 94720, USA",37.8697676,-122.2668361,1
CHAN-PROS,Channing Way & Prospect St,37.8680535,-122.2521344,1
FERNWALD/DWIGHT,"Dwight Way & Fernwald Rd, Berkeley, CA 94705, USA",37.8661402,-122.2469952,1
2600 BLK HASTE,"2600 Haste St, Berkeley, CA 94720, USA",37.8663077,-122.2563183,1
2500 CHANN,"2500 Channing Way, Berkeley, CA 94704, USA",37.8669026,-122.2587602,1
51ST CLARK ST,,,,1
2484 TELEGRAPH AV,"2484 Telegraph Ave, Berkeley, CA 94704, USA",37.8653921,-122.2586588,1
RIM-GAYLEY,,,,1
BERKELEY CAMPUS,,,,1
8TH ST/HARRISON,"8th St & Harrison St, Berkeley, CA 94710, USA",37.881601,-122.2997479,1
SIGNPOST-9,,,,1
REDWOOD CITY,,,,1
BAN I HOUSE,International House,37.8695082,-122.2539547,1
CHAVEZ CESAR CENTER/N,"Cesar Chavez Student Center, Berkeley, CA 94720, USA",37.8697743,-122.2600361,1
2575 VIRGINIA,"2575 Virginia St, Berkeley, CA 94709, USA",37.8779909,-122.2593624,1
HEARST/OX,"Oxford St & Hearst Ave, Berkeley, CA 94720, USA",37.8741471,-122.2662241,1
MONTANA,,,,1
PIED DURANT,Piedmont Ave & Durant Ave,37.868681,-122.254464,1
2369 TELEGRAPH AV,"2369 Telegraph Ave, Berkeley, CA 94704, USA",37.867451,-122.258631,1
CKC-15,"Clark Kerr Campus, 2602 Warring St, Berkeley, CA 94720, USA",37.8641271,-122.2503106,1
COLLEGE / BANCROFT,"Bancroft Way & College Ave, Berkeley, CA 94704, USA",37.8692972,-122.2546034,1
JACKSON ST,"Jackson St, San Francisco, CA, USA",37.7966736,-122.4015863,1
2588 TELEGRAPH AV,"2588 Telegraph Ave, Berkeley, CA 94704, USA",37.8635703,-122.2589314,1
SAUSALITO,,,,1
1371 GRIZZLEY PEAK,"1371 Grizzly Peak Blvd, Berkeley, CA 94708, USA",37.885925,-122.248814,1
RFS-118,,,,1
DURANT/UNIT 1,Unit 1,37.8676248,-122.2579421,1
437 GOODING WAY,"437 Gooding Way, Albany, CA 94706, USA",37.8848031,-122.3016383,1
2700 DURANT AV,"2700 Durant Ave, Berkeley, CA 94704, USA",37.8683311,-122.254428,1
LHS TERRACE LOTS,,,,1
2300 DWIGHT,"2300 Dwight Way, Berkeley, CA 94704, USA",37.8645277,-122.2629622,1
2ND CAMELIA,,,,1
FULT N/ DURANT,"Durant Ave & Fulton St, Berkeley, CA 94704, USA",37.8669493,-122.2657063,1
1429 WALNUT,"1429 Walnut St, Berkeley, CA 94709, USA",37.8811394,-122.2682078,1
GOODING/OHLONE,"Ohlone Ave & Gooding Way, Albany, CA 94706, USA",37.8853738,-122.3018541,1
2732 HASTE ST,"2732 Haste St, Berkeley, CA 94704, USA",37.8664879,-122.252383,1
LBNL LOT E,,,,1
2390 SHATTUCK AV,"2390 Shattuck Ave, Berkeley, CA 94704, USA",37.8659389,-122.2676756,1
SAN RAMON,,,,1
JACKSON AND MONROE,"Jackson St & Monroe St, Albany, CA 94706, USA",37.8840891,-122.2998447,1
SHATTUCK / DWIGHT,"Shattuck Ave & Dwight Way, Berkeley, CA 94704, USA",37.8639703,-122.2674259,1
3313 TOLMAN HALL,"Tolman Hall, Berkeley, CA 94720, USA",37.8741044,-122.2638912,1
LBNL F LOT,,,,1
LBNL - 27,,,,1
DERBY/WARRING,"Warring St & Derby St, Berkeley, CA 94705, USA",37.8623176,-122.2501125,1
GAY IFO MEMORIAL STADIUM,California Memorial Stadium,37.8712139,-122.2524698,1
60A HESSE HALL,"Hesse Hall, Berkeley, CA 94709, USA",37.8743128,-122.2593508,1
ARCH/HEARST,"Hearst Ave & Arch St, Berkeley, CA 94709, USA",37.8745441,-122.2639584,1
0 DAVIS HALL,"Davis Hall, Berkeley, CA 94720, USA",37.8746326,-122.2581201,1
CHAN-TELE,"Channing Way, Berkeley, CA, USA",37.8669182,-122.2609745,1
